run_id,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist,is_baseline,qc_status_code,qc_summary_short,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,total_abs_pct_change,n_channels,total_abs_value_change,struct_profile_id
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=snapchat|mu=1.000000|sigma=0.500000|dist=LogNormal|1.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",snapchat,1.0,0.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,50212170.4094122,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=snapchat|mu=0.500000|sigma=2.000000|dist=LogNormal|0.500000|2.000000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",snapchat,0.5,2.0,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,139603238.6669439,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=snapchat|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",snapchat,1.0,1.0,LogNormal,True,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,0.0,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=snapchat|mu=1.000000|sigma=1.500000|dist=LogNormal|1.000000|1.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",snapchat,1.0,1.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,38357393.02561075,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=tiktok|mu=0.500000|sigma=0.500000|dist=LogNormal|0.500000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",tiktok,0.5,0.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,37492518.51938511,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=snapchat|mu=1.000000|sigma=2.000000|dist=LogNormal|1.000000|2.000000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",snapchat,1.0,2.0,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,74641746.47437198,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=tiktok|mu=0.500000|sigma=1.000000|dist=LogNormal|0.500000|1.000000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",tiktok,0.5,1.0,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,46693544.22159181,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=tiktok|mu=0.500000|sigma=1.500000|dist=LogNormal|0.500000|1.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",tiktok,0.5,1.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,62141509.65479913,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=tiktok|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",tiktok,1.0,1.0,LogNormal,True,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,0.0,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=tiktok|mu=1.000000|sigma=0.500000|dist=LogNormal|1.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",tiktok,1.0,0.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,24962747.61948703,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=tiktok|mu=1.000000|sigma=1.500000|dist=LogNormal|1.000000|1.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",tiktok,1.0,1.5,LogNormal,False,PASS,PASS,0.5,0.65,1.3,5,geometric,,8,22757887.939326823,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
