run_id,channel,target_channel,targets,roi_prior_mu,roi_prior_sigma,roi_prior_dist,dist_normalized,is_baseline,estimated_roi,baseline_roi,pct_change,delta_abs,delta_pct,contribution_value,contribution_delta,contribution_share,run_contribution_total,effect_value,effect_share,channel_total_spend,spend_share,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,qc_status_code,qc_summary_short
multi|meta|1.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,meta,meta,1.5,1.0,LogNormal,lognormal,False,0.0307713768429433,0.0307713768429433,,0.0019829300796846,0.0688793701164633,5393253.090291675,347545.1824816149,0.0927351503349636,58157592.57208295,5393253.090291675,0.0927351503349636,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|1.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,meta,meta,1.5,1.0,LogNormal,lognormal,False,0.0703099257564948,0.0703099257564948,,0.0005903839506208,0.0083269586982021,5921745.2869724855,-49724.17961585615,0.10182239369060586,58157592.57208295,5921745.2869724855,0.10182239369060586,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|1.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,meta,meta,1.5,1.0,LogNormal,lognormal,False,0.1033024348823043,0.1033024348823043,,0.0011024938601379,0.0107876173812946,8243401.798390748,87977.59587884787,0.1417424868158621,58157592.57208295,8243401.798390748,0.1417424868158621,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|1.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,meta,meta,1.5,1.0,LogNormal,lognormal,False,0.1775703480498244,0.1775703480498244,,0.0117382905267488,0.0620061008045381,5827366.478331112,-385218.14863647614,0.10019958221462538,58157592.57208295,5827366.478331112,0.10019958221462538,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|1.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,meta,meta,1.5,1.0,LogNormal,lognormal,False,0.1465167666824224,0.1465167666824224,,0.0037966910912655,0.0266023618298927,230621.1722679709,5976.089767971105,0.003965452524227673,58157592.57208295,230621.1722679709,0.003965452524227673,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|1.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,meta,meta,1.5,1.5,LogNormal,lognormal,False,0.034823332161953,0.0487444552453234,,0.0055427713172199,0.1892986731576569,2925710.550843974,465680.4365615435,0.05213657591838934,56116277.28341156,2925710.550843974,0.05213657591838934,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|1.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,google,meta,meta,1.5,1.5,LogNormal,lognormal,False,0.0143410958256572,0.0151750972773879,,0.0003469372943315,0.0247915795404838,14769240.560364956,357294.89724048227,0.263189956200656,56116277.28341156,14769240.560364956,0.263189956200656,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|1.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,snapchat,meta,meta,1.5,1.5,LogNormal,lognormal,False,0.0298276867393481,0.0295174331237406,,0.0003770077930918,0.0124817614919757,12952484.780673675,-163713.25556991436,0.2308151111888268,56116277.28341156,12952484.780673675,0.2308151111888268,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|1.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,meta,meta,1.5,1.5,LogNormal,lognormal,False,0.029597279302931,0.0307713768429433,,0.0008088325396722,0.0280957339006067,5187470.774528079,141762.86671801843,0.09244146307726543,56116277.28341156,5187470.774528079,0.09244146307726543,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|1.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,meta,meta,1.5,1.5,LogNormal,lognormal,False,0.0698334357530499,0.0703099257564948,,0.0010668739540657,0.0150475217735011,5881613.649770057,-89855.8168182848,0.10481118731496308,56116277.28341156,5881613.649770057,0.10481118731496308,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|1.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,meta,meta,1.5,1.5,LogNormal,lognormal,False,0.1015509902080521,0.1033024348823043,,0.0006489508141142,0.0063498159355439,8103638.759949669,-51785.44256223086,0.14440798912983438,56116277.28341156,8103638.759949669,0.14440798912983438,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|1.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,meta,meta,1.5,1.5,LogNormal,lognormal,False,0.1851208843880643,0.1775703480498244,,0.004187754188509,0.0221213052927592,6075154.145777336,-137430.48119025212,0.10826010633412424,56116277.28341156,6075154.145777336,0.10826010633412424,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|1.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,meta,meta,1.5,1.5,LogNormal,lognormal,False,0.1403814728984919,0.1465167666824224,,0.0023386026926648,0.0163859406812828,220964.0615038129,-3681.020996186853,0.0039376108359406746,56116277.28341156,220964.0615038129,0.0039376108359406746,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,meta,meta,2.0,0.5,LogNormal,lognormal,False,0.1683433792367577,0.0487444552453234,,0.1390628183920247,4.749322225398541,14143505.811193692,11683475.696911262,0.19572350127239171,72262685.46826135,14143505.811193692,0.19572350127239171,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,google,meta,meta,2.0,0.5,LogNormal,lognormal,False,0.0182311233786943,0.0151750972773879,,0.0042369648473686,0.3027666749582851,18775402.531228147,4363456.868103674,0.2598215442667784,72262685.46826135,18775402.531228147,0.2598215442667784,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,snapchat,meta,meta,2.0,0.5,LogNormal,lognormal,False,0.0278565832464179,0.0295174331237406,,0.002348111286022,0.0777399448122282,12096545.524759756,-1019652.511483835,0.1673968445315073,72262685.46826135,12096545.524759756,0.1673968445315073,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,meta,meta,2.0,0.5,LogNormal,lognormal,False,0.0475421293110897,0.0307713768429433,,0.0187536825478309,0.6514308570396863,8332637.73456669,3286929.82675663,0.11531038018544836,72262685.46826135,8332637.73456669,0.11531038018544836,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,meta,meta,2.0,0.5,LogNormal,lognormal,False,0.0664076986253106,0.0703099257564948,,0.004492611081805,0.0633651827525685,5593086.212536588,-378383.2540517533,0.07739936837793193,72262685.46826135,5593086.212536588,0.07739936837793193,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,meta,meta,2.0,0.5,LogNormal,lognormal,False,0.0982958144058162,0.1033024348823043,,0.0039041266163501,0.0382008695631569,7843879.90631953,-311544.2961923704,0.10854675349374689,72262685.46826135,7843879.90631953,0.10854675349374689,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,meta,meta,2.0,0.5,LogNormal,lognormal,False,0.1582592560296567,0.1775703480498244,,0.0310493825469165,0.1640146101117168,5193629.981589454,-1018954.6453781342,0.07187153297631818,72262685.46826135,5193629.981589454,0.07187153297631818,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,meta,meta,2.0,0.5,LogNormal,lognormal,False,0.180427642527502,0.1465167666824224,,0.0377075669363452,0.2642064669609918,283997.7660674852,59352.68356748545,0.003930074895877216,72262685.46826135,283997.7660674852,0.003930074895877216,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,meta,meta,2.0,1.0,LogNormal,lognormal,False,0.0676667802004764,0.0487444552453234,,0.0383862193557433,1.310979648214229,5685079.528100821,3225049.4138183906,0.09426154039860345,60311761.34041885,5685079.528100821,0.09426154039860345,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,google,meta,meta,2.0,1.0,LogNormal,lognormal,False,0.0162062050993942,0.0151750972773879,,0.0022120465680684,0.1580692803441428,16690031.54245345,2278085.8793289755,0.27672930074533186,60311761.34041885,16690031.54245345,0.27672930074533186,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,snapchat,meta,meta,2.0,1.0,LogNormal,lognormal,False,0.0288474438353053,0.0295174331237406,,0.0013572506971346,0.0449350909898129,12526820.484044576,-589377.5521990135,0.20770112173211455,60311761.34041885,12526820.484044576,0.20770112173211455,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,meta,meta,2.0,1.0,LogNormal,lognormal,False,0.0330518835883898,0.0307713768429433,,0.004263436825131,0.1480954099466149,5792954.088888068,747246.1810780074,0.09605015605813241,60311761.34041885,5792954.088888068,0.09605015605813241,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,meta,meta,2.0,1.0,LogNormal,lognormal,False,0.0673559608357027,0.0703099257564948,,0.003544348871413,0.0499905978698043,5672952.137792309,-298517.3287960328,0.09406046203446711,60311761.34041885,5672952.137792309,0.09406046203446711,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,meta,meta,2.0,1.0,LogNormal,lognormal,False,0.0995573992227825,0.1033024348823043,,0.0026425417993837,0.0258565883008743,7944552.7564885635,-210871.4460233366,0.13172476777202657,60311761.34041885,7944552.7564885635,0.13172476777202657,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,meta,meta,2.0,1.0,LogNormal,lognormal,False,0.1754682001370626,0.1775703480498244,,0.0138404384395106,0.0731104430499213,5758379.812404858,-454204.8145627305,0.09547689678473693,60311761.34041885,5758379.812404858,0.09547689678473693,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,meta,meta,2.0,1.0,LogNormal,lognormal,False,0.1531048530507056,0.1465167666824224,,0.0103847774595488,0.0727632564412141,240990.9902462049,16345.907746205194,0.00399575447458705,60311761.34041885,240990.9902462049,0.00399575447458705,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,meta,meta,2.0,1.5,LogNormal,lognormal,False,0.0451820241877188,0.0487444552453234,,0.0159014633429858,0.5430723621486289,3796004.479402552,1335974.3651201213,0.066106472090058,57422584.49719096,3796004.479402552,0.066106472090058,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,google,meta,meta,2.0,1.5,LogNormal,lognormal,False,0.0151652735520231,0.0151750972773879,,0.0011711150206974,0.0836859906993248,15618023.613847883,1206077.9507234115,0.2719839894112028,57422584.49719096,15618023.613847883,0.2719839894112028,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,snapchat,meta,meta,2.0,1.5,LogNormal,lognormal,False,0.0293126095231855,0.0295174331237406,,0.0008920850092545,0.029534647612357,12728815.749229249,-387382.2870143429,0.22166915440477825,57422584.49719096,12728815.749229249,0.22166915440477825,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,meta,meta,2.0,1.5,LogNormal,lognormal,False,0.0300708958075847,0.0307713768429433,,0.0012824490443259,0.0445473510562135,5270480.829306387,224772.92149632704,0.09178411030183102,57422584.49719096,5270480.829306387,0.09178411030183102,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,meta,meta,2.0,1.5,LogNormal,lognormal,False,0.0697642552002798,0.0703099257564948,,0.0011360545068358,0.0160232657872561,5875787.024184711,-95682.44240363035,0.10232536685060122,57422584.49719096,5875787.024184711,0.10232536685060122,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,meta,meta,2.0,1.5,LogNormal,lognormal,False,0.1020040898614873,0.1033024348823043,,0.0001958511606789,0.0019163529716373,8139795.531106453,-15628.671405446716,0.1417525108349075,57422584.49719096,8139795.531106453,0.1417525108349075,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,meta,meta,2.0,1.5,LogNormal,lognormal,False,0.1756911472324281,0.1775703480498244,,0.0136174913441451,0.0719327519680886,5765696.317915168,-446888.3090524208,0.10040816463419926,57422584.49719096,5765696.317915168,0.10040816463419926,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,meta,meta,2.0,1.5,LogNormal,lognormal,False,0.1448393989711379,0.1465167666824224,,0.0021193233799811,0.0148495113333055,227980.95219855485,3335.8696985550923,0.003970231472421925,57422584.49719096,227980.95219855485,0.003970231472421925,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,meta,meta,2.5,0.5,LogNormal,lognormal,False,0.2877861459429065,0.0487444552453234,,0.2585055850981735,8.828573553251239,24178586.921437923,21718556.807155494,0.28656953601663204,84372495.61668214,24178586.921437923,0.28656953601663204,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|2.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,google,meta,meta,2.5,0.5,LogNormal,lognormal,False,0.0186255735593537,0.0151750972773879,,0.004631415028028,0.3309534487308152,19181628.783256635,4769683.120132161,0.22734457056244808,84372495.61668214,19181628.783256635,0.22734457056244808,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|2.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,snapchat,meta,meta,2.5,0.5,LogNormal,lognormal,False,0.0288564999907976,0.0295174331237406,,0.0013481945416423,0.0446352648987868,12530753.062430909,-585444.9738126826,0.14851703710839775,84372495.61668214,12530753.062430909,0.14851703710839775,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|2.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,meta,meta,2.5,0.5,LogNormal,lognormal,False,0.0575952743828141,0.0307713768429433,,0.0288068276195554,1.0006384803059314,10094637.40074874,5048929.492938679,0.11964369818584372,84372495.61668214,10094637.40074874,0.11964369818584372,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|2.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,meta,meta,2.5,0.5,LogNormal,lognormal,False,0.0700112936094713,0.0703099257564948,,0.0008890160976443,0.012538959298159,5896593.45399659,-74876.01259175129,0.0698876264225461,84372495.61668214,5896593.45399659,0.0698876264225461,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|2.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,meta,meta,2.5,0.5,LogNormal,lognormal,False,0.0937623880279716,0.1033024348823043,,0.0084375529941947,0.0825592745925818,7482118.296357733,-673305.9061541669,0.0886795897368048,84372495.61668214,7482118.296357733,0.0886795897368048,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|2.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,meta,meta,2.5,0.5,LogNormal,lognormal,False,0.1416938332359616,0.1775703480498244,,0.0476148053406116,0.2515194536215103,4649998.736015307,-1562585.8909522817,0.055112731963518076,84372495.61668214,4649998.736015307,0.055112731963518076,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|2.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,meta,meta,2.5,0.5,LogNormal,lognormal,False,0.2275559652829542,0.1465167666824224,,0.0848358896917974,0.5944215580071763,358178.96243830025,133533.8799383005,0.004245210003809358,84372495.61668214,358178.96243830025,0.004245210003809358,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:Baseline
multi|meta|2.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,meta,meta,2.5,1.0,LogNormal,lognormal,False,0.0903944223963966,0.0487444552453234,,0.0611138615516635,2.087182068531204,7594560.856859489,5134530.742577059,0.1208752980294014,62829717.7394525,7594560.856859489,0.1208752980294014,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,google,meta,meta,2.5,1.0,LogNormal,lognormal,False,0.0164874147018417,0.0151750972773879,,0.002493256170516,0.1781640650229083,16979636.487356007,2567690.8242315333,0.27024849224643305,62829717.7394525,16979636.487356007,0.27024849224643305,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,snapchat,meta,meta,2.5,1.0,LogNormal,lognormal,False,0.0282096655309821,0.0295174331237406,,0.0019950290014578,0.066050295569625,12249869.279199963,-866328.7570436262,0.19496935080941696,62829717.7394525,12249869.279199963,0.19496935080941696,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,meta,meta,2.5,1.0,LogNormal,lognormal,False,0.0370580563616628,0.0307713768429433,,0.0082696095984041,0.2872544554560061,6495109.985258102,1449402.077448042,0.10337639924139981,62829717.7394525,6495109.985258102,0.10337639924139981,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,meta,meta,2.5,1.0,LogNormal,lognormal,False,0.0661214692657813,0.0703099257564948,,0.0047788404413343,0.0674022505836074,5568978.985248993,-402490.4813393485,0.08863606563287293,62829717.7394525,5568978.985248993,0.08863606563287293,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,meta,meta,2.5,1.0,LogNormal,lognormal,False,0.1008807903621345,0.1033024348823043,,0.0013191506600317,0.0129075481535325,8050157.671905493,-105266.53060640674,0.12812659298086546,62829717.7394525,8050157.671905493,0.12812659298086546,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,meta,meta,2.5,1.0,LogNormal,lognormal,False,0.1721509290090762,0.1775703480498244,,0.017157709567497,0.0906335267978645,5649516.171695321,-563068.4552722676,0.08991789832835481,62829717.7394525,5649516.171695321,0.08991789832835481,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,meta,meta,2.5,1.0,LogNormal,lognormal,False,0.1536749273643363,0.1465167666824224,,0.0109548517731795,0.0767576091016188,241888.3019291357,17243.219429135905,0.0038499027312555853,62829717.7394525,241888.3019291357,0.0038499027312555853,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,meta,meta,2.5,1.5,LogNormal,lognormal,False,0.0579719195716703,0.0487444552453234,,0.0286913587269373,0.9798773622909724,4870557.933821859,2410527.819539428,0.08251524599570334,59026157.83361385,4870557.933821859,0.08251524599570334,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,google,meta,meta,2.5,1.5,LogNormal,lognormal,False,0.0155077113896065,0.0151750972773879,,0.0015135528582808,0.1081560463169497,15970684.72578273,1558739.062658256,0.2705696137431436,59026157.83361385,15970684.72578273,0.2705696137431436,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,snapchat,meta,meta,2.5,1.5,LogNormal,lognormal,False,0.0287150606249148,0.0295174331237406,,0.0014896339075251,0.0493179596941569,12469333.910151549,-646864.1260920409,0.2112509837638558,59026157.83361385,12469333.910151549,0.2112509837638558,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,meta,meta,2.5,1.5,LogNormal,lognormal,False,0.0314524868041432,0.0307713768429433,,0.0026640400408844,0.0925385125078883,5512630.212148093,466922.3043380324,0.09339300429628836,59026157.83361385,5512630.212148093,0.09339300429628836,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,meta,meta,2.5,1.5,LogNormal,lognormal,False,0.0680851904287313,0.0703099257564948,,0.0028151192783843,0.0397053170855452,5734370.3779508,-237099.088637542,0.0971496466721611,59026157.83361385,5734370.3779508,0.0971496466721611,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,meta,meta,2.5,1.5,LogNormal,lognormal,False,0.1035180148932461,0.1033024348823043,,0.0013180738710797,0.0128970120520315,8260604.806741126,105180.60422922578,0.13994820448972078,59026157.83361385,8260604.806741126,0.13994820448972078,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
multi|meta|2.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,meta,meta,2.5,1.5,LogNormal,lognormal,False,0.181979804514752,0.1775703480498244,,0.0073288340618212,0.0387136800355618,5972072.613525315,-240512.01344227325,0.10117671271031597,59026157.83361385,5972072.613525315,0.10117671271031597,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
