channel,estimated_roi,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist
google,-0.022522774,google,0.020759,0.011706,Normal
google,-0.059794538,google,0.020759,0.011706,Normal
google,0.10619795,google,0.020759,0.011706,Normal
google,0.33948427,google,0.020759,0.011706,Normal
google,0.30262873,google,0.020759,0.011706,Normal
google,0.35710043,google,0.020759,0.011706,Normal
google,0.5056555,google,0.020759,0.011706,LogNormal
google,1.0023191,google,0.020759,0.011706,LogNormal
google,0.13622262,google,0.020759,0.011706,LogNormal
google,0.314,google,0.020759,0.011706,LogNormal
google,0.47789335,google,0.020759,0.011706,LogNormal
google,0.49917373,google,0.020759,0.011706,LogNormal
google,0.6156913,google,0.020759,0.011706,LogNormal
google,1.4083983,google,0.020759,0.011706,LogNormal
google,-0.047355585,google,0.020759,0.016722,Normal
google,-0.0037674748,google,0.020759,0.016722,Normal
google,-0.008075597,google,0.020759,0.016722,Normal
google,-0.032628354,google,0.020759,0.016722,Normal
google,0.1124954,google,0.020759,0.016722,Normal
google,0.34699315,google,0.020759,0.016722,Normal
google,0.26892298,google,0.020759,0.016722,Normal
google,0.3407933,google,0.020759,0.016722,Normal
google,0.45287967,google,0.020759,0.016722,LogNormal
google,0.9845952,google,0.020759,0.016722,LogNormal
google,0.14439774,google,0.020759,0.016722,LogNormal
google,0.2994631,google,0.020759,0.016722,LogNormal
google,0.50470936,google,0.020759,0.016722,LogNormal
google,0.47493368,google,0.020759,0.016722,LogNormal
google,0.63810086,google,0.020759,0.016722,LogNormal
google,1.4638056,google,0.020759,0.016722,LogNormal
google,-0.05683319,google,0.020759,0.023411,Normal
google,-0.006990527,google,0.020759,0.023411,Normal
google,0.0017424884,google,0.020759,0.023411,Normal
google,-0.07683341,google,0.020759,0.023411,Normal
google,0.105644025,google,0.020759,0.023411,Normal
google,0.4970645,google,0.020759,0.023411,Normal
google,0.3211995,google,0.020759,0.023411,Normal
google,0.38869148,google,0.020759,0.023411,Normal
google,0.4813179,google,0.020759,0.023411,LogNormal
google,0.9490954,google,0.020759,0.023411,LogNormal
google,0.13663784,google,0.020759,0.023411,LogNormal
google,0.3041985,google,0.020759,0.023411,LogNormal
google,0.47585717,google,0.020759,0.023411,LogNormal
google,0.48450804,google,0.020759,0.023411,LogNormal
google,0.6057677,google,0.020759,0.023411,LogNormal
google,1.3731548,google,0.020759,0.023411,LogNormal
google,-0.034027178,google,0.020759,0.033445,Normal
google,-0.014059263,google,0.020759,0.033445,Normal
google,-0.008881371,google,0.020759,0.033445,Normal
google,-0.027169269,google,0.020759,0.033445,Normal
google,0.09418032,google,0.020759,0.033445,Normal
google,0.27999517,google,0.020759,0.033445,Normal
google,0.35686564,google,0.020759,0.033445,Normal
google,0.27664623,google,0.020759,0.033445,Normal
google,0.4589575,google,0.020759,0.033445,LogNormal
google,0.8960679,google,0.020759,0.033445,LogNormal
google,0.17529024,google,0.020759,0.033445,LogNormal
google,0.2824215,google,0.020759,0.033445,LogNormal
google,0.4968787,google,0.020759,0.033445,LogNormal
google,0.42219552,google,0.020759,0.033445,LogNormal
google,0.7257908,google,0.020759,0.033445,LogNormal
google,1.6713196,google,0.020759,0.033445,LogNormal
google,-0.03828878,google,0.036328,0.006689,Normal
google,0.032505583,google,0.036328,0.006689,Normal
google,0.0018837459,google,0.036328,0.006689,Normal
google,-0.080192864,google,0.036328,0.006689,Normal
google,0.062052377,google,0.036328,0.006689,Normal
google,0.096953675,google,0.036328,0.006689,Normal
google,0.25864443,google,0.036328,0.006689,Normal
google,0.29272273,google,0.036328,0.006689,Normal
google,0.5232202,google,0.036328,0.006689,LogNormal
google,1.0301945,google,0.036328,0.006689,LogNormal
google,0.15706766,google,0.036328,0.006689,LogNormal
