targets,prior_key,channel,roi_baseline,roi_new,delta_abs,delta_pct
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",amazon,1.3454192333333335,0.024424564,1.3209946693333334,0.9818461313805608
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",meta,1.0443267,1.0734762,0.02914949999999994,0.027912242404603882
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",google,0.05527999733333333,0.060906135,0.00562613766666667,0.10177528831525762
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",snapchat,0.109747375,0.1066383,0.003109074999999989,0.02832937917649503
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",tiktok,1.0378102666666666,1.069841,0.032030733333333394,0.03086376610650876
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",moloco,0.3648978133333333,0.384768,0.019870186666666678,0.05445411274228529
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",liveintent,0.34016799000000003,0.3404705,0.0003025099999999781,0.0008892959034740855
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",beehiiv,0.4773862166666667,0.47855967,0.0011734533333332964,0.0024580796268625082
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",amazon,1.3454192333333335,1.342952,0.0024672333333335406,0.001833802633563364
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",meta,1.0443267,0.056547195,0.987779505,0.9458529644028061
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",google,0.05527999733333333,-0.031385586,0.08666558333333332,1.5677566482275278
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",snapchat,0.109747375,-0.02397826,0.133725635,1.2184859546754536
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",tiktok,1.0378102666666666,0.06959547,0.9682147966666667,0.9329400833318666
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",moloco,0.3648978133333333,0.098244146,0.2666536673333333,0.7307625795218066
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",liveintent,0.34016799000000003,0.31846362,0.02170437000000003,0.06380485712368178
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",beehiiv,0.4773862166666667,0.25298715,0.2243990666666667,0.4700576992639748
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",amazon,1.3454192333333335,0.058364622,1.2870546113333334,0.9566197505179117
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",meta,1.0443267,1.0686599,0.024333200000000055,0.023300371425915012
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",google,0.05527999733333333,0.05343421,0.0018457873333333277,0.03338978694596162
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",snapchat,0.109747375,0.110528395,0.0007810200000000073,0.007116525566101206
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",tiktok,1.0378102666666666,1.0593705,0.021560233333333345,0.020774735060756777
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",moloco,0.3648978133333333,0.36264306,0.0022547533333333036,0.006179136325143109
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",liveintent,0.34016799000000003,0.3572016,0.017033609999999977,0.05007411191158817
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",beehiiv,0.4773862166666667,0.46962565,0.007760566666666691,0.01625636936243069
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",amazon,1.3454192333333335,1.353699,0.008279766666666522,0.006154042146516048
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",meta,1.0443267,0.03286279,1.01146391,0.9685320790898098
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",google,0.05527999733333333,-0.023272123,0.07855212033333334,1.4209863263862192
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",snapchat,0.109747375,0.030486638,0.079260737,0.7222107772509365
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",tiktok,1.0378102666666666,0.061683983,0.9761262836666666,0.9405633332207031
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",moloco,0.3648978133333333,0.06801095,0.2968868633333333,0.8136164495513922
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",liveintent,0.34016799000000003,0.14915736,0.19101063000000004,0.5615185308882238
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",beehiiv,0.4773862166666667,0.29135415,0.18603206666666672,0.38968880996529265
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",amazon,1.3454192333333335,0.10122935,1.2441898833333336,0.9247599948833792
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",meta,1.0443267,1.0626059,0.01827920000000005,0.017503334923831826
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",google,0.05527999733333333,0.055371292,9.129466666667196e-05,0.0016514954969366613
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",snapchat,0.109747375,0.10608636,0.0036610149999999897,0.033358565523776695
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",tiktok,1.0378102666666666,1.042993,0.005182733333333411,0.004993912182021276
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",moloco,0.3648978133333333,0.35062593,0.014271883333333346,0.039112000159606364
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",liveintent,0.34016799000000003,0.35577402,0.015606029999999993,0.04587742074144008
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",beehiiv,0.4773862166666667,0.47936812,0.0019819033333333125,0.004151572173934692
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",amazon,1.3454192333333335,1.3968645,0.05144526666666649,0.038237350405054604
